"TOA5","78093","CR1000","78093","CR1000.Std.28.02","CRD:CR-1000_TC16SE_CARD_100MS.CR1","3306","tc_data"
"TIMESTAMP","RECORD","tc(1)","tc(2)","tc(3)","tc(4)","tc(5)","tc(6)","tc(7)","tc(8)","tc(9)","tc(10)","tc(11)","tc(12)","tc(13)","tc(14)","tc(15)","tc(16)"
"TS","RN","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2016-06-07 16:30:52.4",94623,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:52.5",94624,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,27.53122,29.20657
"2016-06-07 16:30:52.6",94625,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:52.7",94626,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:52.8",94627,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:52.9",94628,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,27.53122,29.20657
"2016-06-07 16:30:53",94629,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.1",94630,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.2",94631,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.3",94632,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.4",94633,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.5",94634,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,27.53122,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.6",94635,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.7",94636,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.8",94637,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:53.9",94638,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:54",94639,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.1",94640,29.20657,29.20657,27.53122,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.2",94641,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.3",94642,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.4",94643,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.5",94644,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,"NAN",29.20657,29.20657,27.53122,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.6",94645,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,27.53122,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.7",94646,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
"2016-06-07 16:30:54.8",94647,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,29.20657,27.53122,29.20657,"NAN",29.20657,29.20657,29.20657,29.20657,29.20657,29.20657
